Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Sector,Daily_Return,Log_Return,Intraday_Volatility,Volatility_30d,Volatility_90d,Avg_Return_30d,Drawdown_30d,Price_Momentum_30d,Days_from_Event,Event_Name,Event_Date,Event_Type,Event_Period
2017-08-31 04:00:00,53.33856406308775,53.4536876691831,53.0455250601956,53.2757682800293,299900,0.0,0.0,AFG,Insurance,0.0020669269022370873,0.002064793747704751,0.007661318122004405,0.15740941875182277,0.14818020733538692,0.08404996668203481,-0.032959532671620856,0.008619169921923575,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,53.39088789813957,53.966501893264315,53.38042393125658,53.52170944213867,194500,0.0,0.0,AFG,Insurance,0.00461637945447646,0.004605756654879236,0.010950284811835714,0.1574568432420993,0.14831605010396026,0.15195273066854675,-0.028495306926598827,0.016800875047387143,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,51.34747834345714,51.57511025116573,51.21740252458764,51.241790771484375,3065400,0.0,0.0,AIG,Insurance,0.002385311940820145,0.002382471600128337,0.006980781139623107,0.10499359473517783,0.12004062582926725,-0.029241095864007517,-0.04586761320864747,-0.004108201723884819,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,51.3800036831549,51.461299915854696,51.06294403387218,51.19301986694336,2656900,0.0,0.0,AIG,Insurance,-0.0009517798618419171,-0.0009522330919009376,0.007781449170568394,0.10230811769338631,0.11922114881391466,0.03045399803211728,-0.04677573719992664,0.0030266570040857754,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,51.02229294426928,51.02229294426928,50.111762110486794,50.13615036010742,5174900,0.0,0.0,AIG,Insurance,-0.020644797075516585,-0.020860880065197755,0.01816116369610587,0.11763623457198011,0.12424918840054794,-0.18310377409094664,-0.0664548586728931,-0.022352554806694847,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,49.96544554138487,50.266248541057834,49.721553648038046,49.867889404296875,4494700,0.0,0.0,AIG,Insurance,-0.005350649259740492,-0.0053650152513272705,0.010922758101987248,0.11738560649854617,0.12311462372065694,-0.2640032974765157,-0.07144993129226931,-0.031728045913295144,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,49.83535692996818,49.87600505160195,49.52642562329627,49.82722854614258,3000300,0.0,0.0,AIG,Insurance,-0.0008153715475031076,-0.0008157041436886138,0.007015831273496427,0.11694987565455078,0.1218684943315994,-0.2337263428271007,-0.07220704459872569,-0.02822251344833504,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,49.87599774345112,50.0060735743714,49.54267823288964,49.77031326293945,4843600,0.0,0.0,AIG,Insurance,-0.0011422526370379327,-0.001142905504788635,0.009310677612849498,0.11685290271829839,0.12057081631364726,-0.22201075491052144,-0.07326681854865805,-0.026863715680172318,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,49.493888598490095,49.63209277536441,49.31503321547475,49.40446090698242,5306000,0.0,0.0,AIG,Insurance,-0.007350814812521089,-0.007377965185123315,0.006417630191059394,0.11717918624847587,0.12082853091784536,-0.3211445915797647,-0.08007906254612539,-0.038297437228722364,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,49.42073249165803,49.54267683525114,48.91668594746564,48.9654655456543,5389700,0.0,0.0,AIG,Insurance,-0.008885743377600175,-0.008925457027185328,0.012784334444892504,0.10864770016291925,0.1211591990352724,-0.5207416557758446,-0.08825324392402188,-0.06081403317353917,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,49.03050925447194,49.51829287357647,48.884173548490054,49.41260528564453,5877600,0.0,0.0,AIG,Insurance,0.009131736725209505,0.009090294519216743,0.012833148979307967,0.11331996097720136,0.12110784105082764,-0.4414155907257531,-0.0799274125874722,-0.05194198945816464,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,49.31504440307617,49.355692517187,48.997984771258416,49.31504440307617,6586400,0.0,0.0,AIG,Insurance,-0.0019744128447464204,-0.001976364567214245,0.007253521724625537,0.11329496792585007,0.11965436336473473,-0.4501391627864793,-0.08174401572215853,-0.052927489443490905,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,48.941086551360485,49.11993890936637,48.79475083037653,48.949214935302734,4870000,0.0,0.0,AIG,Insurance,-0.007418212275818514,-0.007445864048523042,0.006643376802256128,0.11443825294686684,0.11932549089183908,-0.48884618055904866,-0.08855583353707228,-0.057303877701535666,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,48.91667921027949,49.054886502152854,48.859771237523375,48.941070556640625,4420100,0.0,0.0,AIG,Insurance,-0.00016638425504622578,-0.00016639809844195945,0.003986738794437839,0.11267637886413791,0.11831023957111349,-0.5323278931607742,-0.08870748349572546,-0.062159318780837136,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,49.11180082115974,49.217488399043205,48.82726092061078,49.16870880126953,7299900,0.0,0.0,AIG,Insurance,0.0046512722758169645,0.004640488534740004,0.007936500427734364,0.11412167849964584,0.11809081807623034,-0.4984937187079984,-0.08446881387854963,-0.0583841644268257,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,49.25000479488142,49.61584089902048,49.13618574111919,49.34756088256836,3747100,0.0,0.0,AIG,Insurance,0.0036375183660346533,0.0036309185957846915,0.009719936493775639,0.11520883914875289,0.11821373163845686,-0.4640130130642433,-0.08113855237435534,-0.05451716936210338,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,79.00360949506604,79.02027588355398,78.4368569046266,78.6618881225586,1458500,0.0,0.0,ALL,Insurance,-0.00042395623197244436,-0.00042404612682431144,0.00741679347968856,0.12280958933821112,0.12247752143832236,0.5357578931138848,-0.0033795912244109277,0.0648763135411865,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,78.89526207291952,79.38700001818832,78.59521620981687,78.6618881225586,2062300,0.0,0.0,ALL,Insurance,0.0,0.0,0.010065659842003988,0.12296421897482801,0.122124260889777,0.5186945407270771,-0.0033795912244109277,0.06271756065724077,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,78.6702541150791,78.76193518325506,77.65343234715834,77.78678894042969,1989700,0.0,0.0,ALL,Insurance,-0.011124817913923724,-0.011187161506020147,0.014250528286308708,0.12852552818611682,0.12398891401730601,0.4337587191231421,-0.01446681180133962,0.05196108979927905,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,77.60342772606806,77.79511988268263,77.13669236165788,77.445068359375,2595300,0.0,0.0,ALL,Insurance,-0.004393041359714522,-0.0044027191195084164,0.008501865063497531,0.1292490858763606,0.12422164794716803,0.35235703447581174,-0.018796299858467595,0.04182059557208184,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,77.47840988728987,77.47840988728987,76.91165705933409,77.27838134765625,2166900,0.0,0.0,ALL,Insurance,-0.002152325709692149,-0.0021546452916006253,0.007333911736661527,0.12875609375879352,0.12419398556924005,0.3663027299401671,-0.020908169808727298,0.04355684755134259,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,77.60345369467358,78.19520947508336,77.45343065465458,78.15353393554688,1653400,0.0,0.0,ALL,Insurance,0.0113246754477625,0.011261031359123501,0.009491302351606026,0.1268918449185826,0.12477399317342343,0.5474606449639471,-0.009820272598255407,0.06629551479366436,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,77.82846307507843,78.2201901443293,77.64510728581395,77.66177368164062,1661700,0.0,0.0,ALL,Insurance,-0.006292233110172685,-0.006312112643909687,0.0074049668357148895,0.12920544973125586,0.12441289840890492,0.46977272874472464,-0.016050714264034396,0.05646288368231245,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,77.75344563467927,77.9201350085633,76.17820752394465,76.29489135742188,3161400,0.0,0.0,ALL,Insurance,-0.01760045205537053,-0.017757181743447287,0.022831508815684343,0.14064986195221488,0.125611810926618,0.283832192941432,-0.0333686664925463,0.03318283834329527,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,76.51992815564354,76.91165520713719,76.22821855095437,76.69495391845703,2582800,0.0,0.0,ALL,Insurance,0.005243634978926215,0.005229934995967738,0.00891110328991733,0.14069085452437524,0.1249309118742339,0.2852145904000194,-0.02830000462044048,0.03335201116681574,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,75.31976338012953,75.82817435984649,74.85302157456377,75.55313110351562,3104000,0.0,0.0,ALL,Insurance,-0.014887847982220648,-0.014999784375069217,0.012906848082135157,0.1467108004230127,0.12782720777812648,0.21297988304318669,-0.04276652643597587,0.02440960081035004,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,75.31876747895384,76.2393289156153,75.18486438315166,76.0050048828125,1826500,0.37,0.0,ALL,Insurance,0.00598087428934968,0.005963059856018443,0.013873619692406513,0.14711313725266997,0.12754340128760563,0.2261979750407621,-0.037041433365032,0.026014520359823434,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,76.01339218794448,76.27282151221688,75.31878409118342,75.37736511230469,2437200,0.0,0.0,ALL,Insurance,-0.008257874221250683,-0.008292159343190771,0.012656815737881553,0.1491084707611671,0.1266428554460577,0.12186419820646051,-0.04499342408857945,0.013323544573217605,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,75.54472901028174,75.84600462304243,75.35225127064957,75.73721313476562,2850300,0.0,0.0,ALL,Insurance,0.004773953320400537,0.004762594143023687,0.00651929655127765,0.14959906771340953,0.12669850112507475,0.1647912644245997,-0.04043426727450269,0.018503740453926998,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,75.7958141157748,76.2560981967576,75.02589018472486,75.13468170166016,2514400,0.0,0.0,ALL,Insurance,-0.007955553263272797,-0.00798736752283385,0.01637337091434787,0.1516355460317742,0.12725417648683662,0.10361134095330651,-0.04806814357081173,0.011080657478147682,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,114.75345780241388,115.16428930317788,114.14542266775352,114.77810668945312,1386100,0.0,0.0,AMT,Real Estate,-0.0020008150264717584,-0.002002819330797885,0.008876837794345517,0.17972989922984361,0.1502251967106496,0.5293442402786377,-0.0020008150264717757,0.06300865686465418,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,115.03282656718658,115.96130982221976,114.76988837413596,115.92843627929688,1334600,0.0,0.0,AMT,Real Estate,0.010022203911727923,0.00997231468253968,0.010277214860497274,0.18078794472252274,0.15087340805810456,0.5598377011549813,0.0,0.06684305358215936,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,115.87913056753317,116.27352529251932,114.74523162841795,114.74523162841795,956300,0.0,0.0,AMT,Real Estate,-0.010206336675052885,-0.01025877846004402,0.013319016767951426,0.18308203969427125,0.15180678480358997,0.5192003595983452,-0.010206336675052897,0.06165404542995789,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,114.57272277017393,115.34508821220535,113.98112424170664,115.03285217285156,1114300,0.0,0.0,AMT,Real Estate,0.002506601279650633,0.0025034649945139993,0.011857169015066981,0.18057338313137997,0.15181022604377273,0.4380817114701114,-0.007725318611972434,0.051524878472941404,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,115.18897713174658,116.23249300698788,115.13967934100216,116.08458709716795,1545900,0.0,0.0,AMT,Real Estate,0.009142909216369066,0.00910136584806898,0.009413942826630226,0.1750176540387904,0.1521209310851481,0.6366462150405108,0.0,0.07674710180100641,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,116.08457687867498,116.88980331098828,115.81342651586236,116.7501220703125,1030300,0.0,0.0,AMT,Real Estate,0.005733189821207407,0.005716817635205302,0.009219491817556118,0.17468213419026754,0.1522705639687014,0.7027339343915165,0.0,0.08523662182987168,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,116.66792702144026,117.5881855152868,116.43786239797863,117.3663330078125,921600,0.0,0.0,AMT,Real Estate,0.00527803249001213,0.005264152494486494,0.009801133662679828,0.16460391405165672,0.15109886565036243,0.5578057004320359,0.0,0.06692522374064391,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,117.53890406784986,118.5331093564012,117.09519899128004,118.1551513671875,1579000,0.0,0.0,AMT,Real Estate,0.0067209934839020935,0.006698508299489262,0.012169679852997698,0.1651173615554392,0.1512398661942342,0.597949646608976,0.0,0.07201422076519681,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,118.91102666461974,120.03670054892162,118.30299175453568,118.51663208007812,1254000,0.0,0.0,AMT,Real Estate,0.003059373279183264,0.00305470291990958,0.014628400790317077,0.1613192691134632,0.15116038801414453,0.5046678415656831,0.0,0.06027579489738155,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,118.55777605040971,120.06142119112144,118.55777605040971,119.78205871582033,1577300,0.0,0.0,AMT,Real Estate,0.010677207186306159,0.010620608331680662,0.012553174964867507,0.16192076632341446,0.15168549695401362,0.6338746844750694,0.0,0.07666179908104276,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,119.2151034955288,120.48047176833036,119.0507733729478,119.8724365234375,1178500,0.0,0.0,AMT,Real Estate,0.0007545187366631012,0.0007542342305022715,0.011926831862661136,0.16169878222974096,0.15169077647954668,0.5918225042580797,0.0,0.07130267441110427,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,119.67522766546033,121.31034177757752,119.404089870628,121.21174621582033,1753000,0.0,0.0,AMT,Real Estate,0.011172791103824409,0.01111083651662258,0.015726626886105537,0.16185017769039814,0.15207412337694398,0.7325532259499311,0.0,0.0893516411996107,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,121.09671165394364,122.18952508112808,120.68588010406606,121.64722442626952,2293200,0.0,0.0,AMT,Real Estate,0.0035927063510314827,0.0035862679977030167,0.012360701069455015,0.1615910629170245,0.15207939030314868,0.7118665785598681,0.0,0.0866850464462916,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,121.87729753296476,121.87729753296476,119.33013673226236,119.77384185791016,1765800,0.0,0.0,AMT,Real Estate,-0.015400125873770487,-0.0155199395005907,0.02126641978909003,0.16983464599606019,0.15374307649331154,0.5418155188852395,-0.015400125873770506,0.06479205622515516,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,92.29265001458737,92.44463809979914,91.75310535702891,92.3154525756836,394500,0.0,0.0,ARE,Real Estate,-0.0021355998709206014,-0.0021378835162059406,0.007490974950301815,0.11871204592176962,0.11744588039365372,0.04353801930708619,-0.004996164703297521,0.0043821047234378074,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,92.50544275862109,92.8398049846476,92.23186997512003,92.63462829589844,375200,0.0,0.0,ARE,Real Estate,0.0034574463029704017,0.0034514830765718795,0.006562718723128759,0.11805419911068035,0.11714059562141303,0.11424944359621736,-0.0015559923715094902,0.012879170476911783,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,92.60421082366898,93.20455064777836,92.444627700463,92.45982360839844,350400,0.0,0.0,ARE,Real Estate,-0.0018870339387732082,-0.0018888166303355906,0.008218953029089853,0.10419645083767427,0.11629583610053729,0.25195316072063884,-0.0034400900998691735,0.02979278882120795,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,92.24706366689446,92.24706366689446,90.75001424813026,91.19837188720705,565900,0.0,0.0,ARE,Real Estate,-0.013643241701759123,-0.013737165990071713,0.016415308604584927,0.11222786602718895,0.11826779766087556,0.11033110593114377,-0.017036397820919928,0.012486387376328345,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,91.40355286699574,92.10268075297978,91.13758093186632,92.0190887451172,595300,0.0,0.0,ARE,Real Estate,0.008999249009896904,0.00895899707971514,0.010488039321783285,0.10931833403807852,0.11907003004551295,0.2794706543157544,-0.008190463597245163,0.033103065365763795,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,91.98867124454944,92.32303338491344,91.0615643599571,91.23634338378906,640600,0.0,0.0,ARE,Real Estate,-0.008506336804706471,-0.008542722172015307,0.013826387360242231,0.1119502407966063,0.12006015484863951,0.16214956725989885,-0.016627129560006757,0.018752287362988174,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,91.21355383349936,92.08746641498855,90.95518280471676,91.91268157958984,725300,0.0,0.0,ARE,Real Estate,0.007413034879705016,0.007385693375845228,0.01231912278928911,0.11010855415014295,0.11865793800679253,0.13817356597115094,-0.009337352171679348,0.015874029107179055,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,92.12546908249143,92.96138323420573,91.93548832993126,92.1558609008789,1282100,0.0,0.0,ARE,Real Estate,0.0026457646225725995,0.0026422707486421036,0.011132172107619928,0.109808135330652,0.11867104935191031,0.18368211308515967,-0.006716291985151041,0.021393011940242346,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,92.6346121626838,92.710603300921,91.56311798095705,91.56311798095705,485000,0.0,0.0,ARE,Real Estate,-0.006431961181062595,-0.006452735370477159,0.012532178296971036,0.10720250026054846,0.11920611793652672,0.036973525469544556,-0.0131050542368845,0.003748743679086619,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,91.72270100617672,91.85189231856032,90.34724227306675,90.6588134765625,772200,0.0,0.0,ARE,Real Estate,-0.009876296530035411,-0.009925390659513063,0.01659684246675643,0.10755326322336223,0.12043267879004252,-0.12226402035790951,-0.022851921365234205,-0.015107942231115778,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,90.70442356167848,91.28196675303172,90.14967713615768,90.16487884521484,705700,0.0,0.0,ARE,Real Estate,-0.005448280342598477,-0.005463176351669793,0.01255798966710572,0.10816228969173854,0.12056444636635519,-0.13820897930421136,-0.02817569803386786,-0.0169841342061684,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,90.09650182583748,91.09200526073856,89.57215870741334,90.7348403930664,911400,0.0,0.0,ARE,Real Estate,0.00632132550003206,0.006301429723095386,0.01675041854640617,0.10409883528778764,0.11623877428889975,-0.18184454906481493,-0.021872257116200236,-0.02203248029229843,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,90.97797410356657,92.57381109695174,90.8335868915918,92.18624877929688,1033900,0.0,0.0,ARE,Real Estate,0.015996152965530364,0.015869562697871882,0.018877264542200952,0.11483395301994921,0.11802072859915157,-0.046100893899946184,-0.004840301352204112,-0.006225976121202126,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,92.2318595409205,92.67261048869597,91.77590108816594,92.1786651611328,382500,0.0,0.0,ARE,Real Estate,-8.226409322975581e-05,-8.226747710585553e-05,0.009727949509385242,0.11191534952526873,0.11739386094957886,0.026835938506676982,-0.0049221672624321176,0.002479223229823635,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,145.94938648251303,146.54413253087762,145.12588926906187,146.45263671875,633100,0.0,0.0,AVB,Real Estate,0.0026101718250821637,0.002606771242721451,0.009683972194637666,0.15155638267804492,0.13158850999544608,-0.08492359300390305,-0.008619647839097152,-0.011375049918353808,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,146.84152463833303,147.47439790225374,145.1945299973901,145.78927612304688,537500,0.0,0.0,AVB,Real Estate,-0.004529523063330432,-0.004539812435309186,0.015638104293346076,0.15188599461825877,0.13144671498570323,-0.09962496965263083,-0.00675270596314553,-0.013110128008742561,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,145.8655270984807,146.4068928913624,145.11065166310655,145.16403198242188,578400,0.0,0.0,AVB,Real Estate,-0.004288684032543566,-0.004297906816425376,0.008929493143403466,0.1268610624882091,0.13051376941532924,0.10498123481739502,-0.01101242977344852,0.011637348745729525,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,144.97337096774825,144.97337096774825,143.56274868694163,144.1041259765625,577300,0.0,0.0,AVB,Real Estate,-0.007301436804867167,-0.007328222758181405,0.009788909729316482,0.12767054532249555,0.13107777788942776,-0.005896731252389831,-0.01823346001825685,-0.0016377186954913414,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,144.30236706869286,145.46898501038245,143.73811584381883,145.11061096191406,604100,0.0,0.0,AVB,Real Estate,0.006984428645126162,0.0069601505037878144,0.011927929701969956,0.12307986346654029,0.13156098043161268,0.16193384153221763,-0.01137638167358203,0.018572023773184343,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,145.2021995741967,145.78932512344363,143.4637085249215,144.17283630371094,594800,0.0,0.0,AVB,Real Estate,-0.006462481633746631,-0.006483453872145151,0.016130754295650113,0.12441196596349466,0.13174217935196386,0.13147543314065668,-0.017765343649704664,0.014868174701267556,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,144.11940237901794,145.10302899116115,144.0965284238303,144.70652770996094,624700,0.0,0.0,AVB,Real Estate,0.0037017472911868854,0.0036949126861440234,0.006955460705602733,0.12444637100624881,0.13024519685497093,0.1328112907322028,-0.014129359171250024,0.015029000103820245,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,144.87422176870112,145.57571660425154,144.18798010896558,144.3709716796875,706700,0.0,0.0,AVB,Real Estate,-0.0023188727943634913,-0.0023215655434488474,0.009612295873196048,0.12470912342236545,0.13029989215760196,0.11423361946930895,-0.01641546777902953,0.012783893245050137,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-25 04:00:00,144.67599798746804,145.13348861533294,144.08125202690755,144.1041259765625,599100,0.0,0.0,AVB,Real Estate,-0.001848333498212118,-0.0018500437743377855,0.007301918534910832,0.12439816138077416,0.13021845473322094,0.06455937596063498,-0.01823346001825685,0.0068189431053962135,0,Hurricane Harvey,2017-08-25,Hurricane,Event Day
2017-08-28 04:00:00,144.1422568258112,144.53113728090685,143.1510212091187,143.60089111328125,839500,0.0,0.0,AVB,Real Estate,-0.0034921613789399286,-0.003498273207631508,0.00961077651460684,0.11932968238938484,0.13004252120603507,-0.06904083546056593,-0.021661947212316606,-0.008997968404493628,3,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-29 04:00:00,143.69239680721932,144.79039312223512,142.75452980262992,142.80027770996094,538500,0.0,0.0,AVB,Real Estate,-0.005575267654075677,-0.0055908674678937596,0.014256718209891744,0.11778937198159031,0.1303629802600695,-0.04338072685234193,-0.027116443712775107,-0.005944327285017814,4,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-30 04:00:00,142.70872951528156,142.70872951528156,141.58022725307356,142.52572631835938,627600,0.0,0.0,AVB,Real Estate,-0.0019226250537075495,-0.0019244756696636229,0.007917884660957764,0.11431731107459238,0.1303498817422654,-0.13845106661822748,-0.028986934012432995,-0.017090228806266317,5,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-31 04:00:00,142.8460138329332,143.60088914592365,142.69351694282108,143.1433868408203,997500,0.0,0.0,AVB,Real Estate,0.0043336774238307285,0.004324314085867752,0.0063389041095666745,0.11519034142772618,0.1277908205510171,-0.09984099353819777,-0.024778876610118114,-0.012571158269211069,6,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-09-01 04:00:00,143.44075422637917,144.4472546042488,143.09001255634567,143.34925842285156,572100,0.0,0.0,AVB,Real Estate,0.0014382193028601442,0.0014371860560502773,0.00946807861328125,0.11401656256588219,0.1276974383327391,-0.1332662138692049,-0.023376294765901792,-0.01647915686281698,7,Hurricane Harvey,2017-08-25,Hurricane,Post-Event
2017-08-15 04:00:00,27.147100699715025,27.45821892138404,27.147100699715025,27.37047004699707,2158600,0.0,0.0,BKR,Energy,0.0014594080841241475,0.001458344183130828,0.011366930167249727,0.33493006992485663,0.278087204124059,-1.2270290686779486,-0.09053672686084467,-0.14191748970780005,-10,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-16 04:00:00,27.41832616589978,27.530009292105724,26.931704221885077,26.987548828125,1383400,0.0,0.0,BKR,Energy,-0.013990304814442966,-0.014089091582451214,0.02216967068891877,0.26767871936038484,0.2780971374695518,-0.7320041808711201,-0.10326039526960246,-0.08737179875420598,-9,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-17 04:00:00,26.955638513441503,27.19495993307474,26.125988085118458,26.165874481201172,2230700,0.0,0.0,BKR,Energy,-0.03044642372513362,-0.03091954406780463,0.040853664138925744,0.27922693984386454,0.2817242858061287,-0.9336314698340331,-0.13056290924633301,-0.10941990020353864,-8,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-18 04:00:00,26.118009843531535,26.429127967404707,25.87070933943754,26.14194107055664,3248500,0.0,0.0,BKR,Energy,-0.000914680327681272,-0.0009150989029933962,0.02136102389872296,0.26650902767663964,0.2812634961434669,-1.1455863504631854,-0.12512703330687078,-0.13135816624940178,-7,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-21 04:00:00,26.141945448074033,26.31744925734445,25.8946449025691,25.958465576171875,2354700,0.0,0.0,BKR,Energy,-0.007018434242873073,-0.007043179301499812,0.01628772523301431,0.2636044424190947,0.2807597078886391,-1.053866031372187,-0.13126727169447383,-0.12170015086296881,-4,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-22 04:00:00,26.022289141476428,26.285544915422143,25.87071957180756,26.0781307220459,1874800,0.0,0.0,BKR,Energy,0.004609869775348718,0.0045992768678166695,0.015907019871784743,0.26397329339023134,0.2808366238001985,-1.0422190044214856,-0.127262526947402,-0.12048625624989306,-3,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-23 04:00:00,25.93453168331965,26.516884687527103,25.93453168331965,26.357336044311523,1580000,0.0,0.0,BKR,Energy,0.010706492932393674,0.010649584271367763,0.02209453198261043,0.26716396657102864,0.2809559843276313,-0.9567834218778666,-0.11791856936032917,-0.11154559608357884,-2,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
2017-08-24 04:00:00,26.397219641515296,26.397219641515296,25.95846320161187,26.18182945251465,1787200,0.0,0.0,BKR,Energy,-0.006658737874791876,-0.006681006177409565,0.01675805125456139,0.2655072481619608,0.28092446055277553,-0.8935852539102799,-0.12379211839118018,-0.10476506441609101,-1,Hurricane Harvey,2017-08-25,Hurricane,Pre-Event
